CellLine,InitialCondition,Day,R
983b,1250,11.5,137.541575279309
983b,1250,11.5,138.112561411825
983b,1250,11.5,156.541229764028
983b,1250,11.5,137.670720969293
983b,1250,11.5,133.171677873369
983b,1250,11.5,135.486730740018
983b,2500,11.5,272.859313408136
983b,2500,11.5,278.891243604998
983b,2500,11.5,271.469537219289
983b,2500,11.5,273.119684586683
983b,2500,11.5,279.22785006938
983b,2500,11.5,278.376480490205
983b,2500,11.5,277.481377225608
983b,2500,11.5,272.37043197614
983b,2500,11.5,271.188861049852
983b,2500,11.5,276.376719849531
983b,2500,11.5,271.202887086026
983b,2500,11.5,275.244616857591
983b,2500,11.5,275.133921203596
983b,2500,11.5,282.594109002876
983b,2500,11.5,273.212672412105
983b,2500,11.5,275.281505517208
983b,2500,11.5,261.509996908509
983b,2500,11.5,269.14043029853
983b,2500,11.5,268.521881887106
983b,2500,11.5,277.17469203346
983b,2500,11.5,275.848033248704
983b,2500,11.5,277.728246572095
983b,2500,11.5,276.169965522384
983b,5000,11.5,309.379314044339
983b,5000,11.5,311.509501246154
983b,5000,11.5,306.692699965889
983b,5000,11.5,309.268536776779
983b,5000,11.5,302.83182691524
983b,5000,11.5,305.344646239915
983b,5000,11.5,310.938541159991
983b,5000,11.5,307.035993860707
983b,5000,11.5,314.530506288941
983b,5000,11.5,306.825104734474
983b,5000,11.5,305.494254865295
983b,5000,11.5,307.279836888902
983b,5000,11.5,310.918117539401
983b,5000,11.5,303.284150093261
983b,5000,11.5,306.353125570481
983b,5000,11.5,312.09981536361
983b,5000,11.5,306.187355540869
983b,5000,11.5,306.195620184712
983b,5000,11.5,291.360523774303
983b,5000,11.5,312.01841691183
983b,5000,11.5,307.981270050888
983b,5000,11.5,297.6359676054
983b,10000,11.5,335.112370412428
983b,10000,11.5,331.613196593003
983b,10000,11.5,333.525338071736
983b,10000,11.5,334.49439150963
983b,10000,11.5,317.658676958871
983b,10000,11.5,325.770462261397
983b,10000,11.5,338.447827560056
983b,10000,11.5,334.949429783774
983b,10000,11.5,336.190105957542
983b,10000,11.5,338.961279783923
983b,10000,11.5,339.066111238413
983b,10000,11.5,333.243581545151
983b,10000,11.5,330.685612136807
983b,10000,11.5,333.053110613635
983b,10000,11.5,321.424356484932
983b,10000,11.5,332.331993896141
983b,10000,11.5,335.744286488774
983b,10000,11.5,334.866028625554
983b,10000,11.5,334.642334927906
983b,10000,11.5,320.542513263334
983b,1250,11.75,121.352576113365
983b,1250,11.75,134.10249970993
983b,1250,11.75,155.164854864875
983b,1250,11.75,147.335039236887
983b,1250,11.75,138.27788327819
983b,1250,11.75,135.43987599063
983b,1250,11.75,145.497186731806
983b,1250,11.75,140.986800193131
983b,1250,11.75,122.228037173969
983b,1250,11.75,141.09480241279
983b,1250,11.75,142.713804359664
983b,1250,11.75,160.757582512518
983b,1250,11.75,141.463155042183
983b,1250,11.75,134.819933306116
983b,1250,11.75,139.010302713787
983b,2500,11.75,275.765226195238
983b,2500,11.75,281.622282202934
983b,2500,11.75,274.394750953999
983b,2500,11.75,275.341453499138
983b,2500,11.75,282.194071670395
983b,2500,11.75,281.459984837749
983b,2500,11.75,280.588219027569
983b,2500,11.75,274.912396178192
983b,2500,11.75,273.105756992505
983b,2500,11.75,278.690923462679
983b,2500,11.75,272.431020535596
983b,2500,11.75,278.239632932388
983b,2500,11.75,278.216866133022
983b,2500,11.75,285.107220504837
983b,2500,11.75,275.244616857591
983b,2500,11.75,277.490496835856
983b,2500,11.75,263.959399355038
983b,2500,11.75,279.359598904448
983b,2500,11.75,270.621930592014
983b,2500,11.75,279.409615274888
983b,2500,11.75,277.421891659297
983b,2500,11.75,280.049410952915
983b,2500,11.75,280.407217816108
983b,5000,11.75,311.688780896391
983b,5000,11.75,313.560511327912
983b,5000,11.75,307.267405888099
983b,5000,11.75,310.828319591713
983b,5000,11.75,304.120061484348
983b,5000,11.75,307.271549610912
983b,5000,11.75,313.916524162627
983b,5000,11.75,310.075997946041
983b,5000,11.75,317.482768472888
983b,5000,11.75,308.034802589524
983b,5000,11.75,305.934370304289
983b,5000,11.75,309.11663590405
983b,5000,11.75,313.811355231054
983b,5000,11.75,306.237095971762
983b,5000,11.75,308.265464821372
983b,5000,11.75,313.584772393019
983b,5000,11.75,307.614197516884
983b,5000,11.75,308.174893927945
983b,5000,11.75,293.141256582674
983b,5000,11.75,314.037774586308
983b,5000,11.75,309.649993190106
983b,5000,11.75,300.695052702795
983b,10000,11.75,335.774528635801
983b,10000,11.75,330.969498199052
983b,10000,11.75,334.896397605554
983b,10000,11.75,334.945628473318
983b,10000,11.75,321.803224021474
983b,10000,11.75,325.891209279828
983b,10000,11.75,338.361572798974
983b,10000,11.75,336.280703960187
983b,10000,11.75,335.290326953788
983b,10000,11.75,339.133462310942
983b,10000,11.75,339.189585809167
983b,10000,11.75,334.52094051501
983b,10000,11.75,331.37962278179
983b,10000,11.75,332.564898819183
983b,10000,11.75,323.569391108075
983b,10000,11.75,333.898101436511
983b,10000,11.75,337.617995381945
983b,10000,11.75,337.185392342408
983b,10000,11.75,335.72537191192
983b,10000,11.75,321.767761237473
983b,2500,12.0,278.194040260429
983b,2500,12.0,283.661146914912
983b,2500,12.0,276.821848492379
983b,2500,12.0,281.667319955862
983b,2500,12.0,284.630485644305
983b,2500,12.0,284.474380338334
983b,2500,12.0,283.75062413311
983b,2500,12.0,277.915574009073
983b,2500,12.0,275.811278064238
983b,2500,12.0,280.203494296926
983b,2500,12.0,275.267687303724
983b,2500,12.0,280.832413950104
983b,2500,12.0,280.103792961078
983b,2500,12.0,286.895812080234
983b,2500,12.0,277.613954895473
983b,2500,12.0,280.053957397792
983b,2500,12.0,273.964210999402
983b,2500,12.0,275.032382114982
983b,2500,12.0,274.223591134467
983b,2500,12.0,282.167111608275
983b,2500,12.0,280.660643535086
983b,2500,12.0,282.850020536305
983b,2500,12.0,284.050153437941
983b,5000,12.0,313.787111684644
983b,5000,12.0,316.341305771002
983b,5000,12.0,307.841090598746
983b,5000,12.0,311.778331015346
983b,5000,12.0,304.432903839533
983b,5000,12.0,316.569937630157
983b,5000,12.0,316.016128623885
983b,5000,12.0,311.692814778877
983b,5000,12.0,318.839202992018
983b,5000,12.0,311.863823802394
983b,5000,12.0,313.451160972069
983b,5000,12.0,311.101779539102
983b,5000,12.0,320.803773564561
983b,5000,12.0,308.6851824982
983b,5000,12.0,309.641820746879
983b,5000,12.0,314.720151504011
983b,5000,12.0,309.600801075393
983b,5000,12.0,309.858959711259
983b,5000,12.0,301.512858392209
983b,5000,12.0,316.068350654767
983b,5000,12.0,310.938541159991
983b,5000,12.0,303.873735284565
983b,10000,12.0,337.038517982013
983b,10000,12.0,333.947479474117
983b,10000,12.0,336.484483927474
983b,10000,12.0,335.199461271289
983b,10000,12.0,321.570443587662
983b,10000,12.0,326.039200116138
983b,10000,12.0,339.009920351844
983b,10000,12.0,337.279450855548
983b,10000,12.0,335.634624008283
983b,10000,12.0,338.237748905932
983b,10000,12.0,338.807706317275
983b,10000,12.0,336.246720736621
983b,10000,12.0,330.869797803798
983b,10000,12.0,332.412200547634
983b,10000,12.0,324.141621661771
983b,10000,12.0,324.090700511949
983b,10000,12.0,339.054845641632
983b,10000,12.0,336.914207835568
983b,10000,12.0,337.46758355734
983b,10000,12.0,323.432080308705
983b,1250,12.25,126.915133400445
983b,1250,12.25,185.576697163063
983b,1250,12.25,210.309566151652
983b,1250,12.25,155.646746574038
983b,1250,12.25,151.70693870111
983b,1250,12.25,140.282810058109
983b,1250,12.25,153.644041254337
983b,1250,12.25,146.972761787547
983b,1250,12.25,132.224711067833
983b,1250,12.25,220.013900707904
983b,1250,12.25,295.061820805293
983b,1250,12.25,167.281336217062
983b,1250,12.25,147.10225055771
983b,1250,12.25,141.076809664876
983b,1250,12.25,144.990312582661
983b,2500,12.25,288.536945224536
983b,2500,12.25,286.661224096122
983b,2500,12.25,280.294075290674
983b,2500,12.25,284.005437516961
983b,2500,12.25,287.541035368257
983b,2500,12.25,285.774248841346
983b,2500,12.25,286.448613848725
983b,2500,12.25,281.608775124124
983b,2500,12.25,287.245090850084
983b,2500,12.25,289.674074884875
983b,2500,12.25,278.235114042511
983b,2500,12.25,283.817699515582
983b,2500,12.25,282.338021881324
983b,2500,12.25,289.8361107192
983b,2500,12.25,279.836327215987
983b,2500,12.25,284.585860908787
983b,2500,12.25,276.711783794117
983b,2500,12.25,284.112732700251
983b,2500,12.25,277.472199956754
983b,2500,12.25,308.508336085064
983b,2500,12.25,287.682254759663
983b,2500,12.25,299.001743341127
983b,2500,12.25,288.510522712706
983b,5000,12.25,315.159452574038
983b,5000,12.25,318.125789855317
983b,5000,12.25,309.12894105683
983b,5000,12.25,314.502269776751
983b,5000,12.25,304.537130628558
983b,5000,12.25,316.281127913941
983b,5000,12.25,317.062699759084
983b,5000,12.25,312.652416674739
983b,5000,12.25,319.840861326125
983b,5000,12.25,313.839704617801
983b,5000,12.25,314.695927395255
983b,5000,12.25,318.404978887777
983b,5000,12.25,321.953093970406
983b,5000,12.25,310.309246037711
983b,5000,12.25,310.579114720517
983b,5000,12.25,316.413494032049
983b,5000,12.25,310.816081717032
983b,5000,12.25,316.160687497277
983b,5000,12.25,303.811035517833
983b,5000,12.25,323.675323142705
983b,5000,12.25,311.048774837947
983b,5000,12.25,315.050657192273
983b,10000,12.25,338.192715073587
983b,10000,12.25,335.680001026706
983b,10000,12.25,337.01216730537
983b,10000,12.25,335.396305803095
983b,10000,12.25,323.318241823969
983b,10000,12.25,324.958997123966
983b,10000,12.25,339.615933769181
983b,10000,12.25,337.948665752428
983b,10000,12.25,334.782654230194
983b,10000,12.25,338.736484721128
983b,10000,12.25,339.047381977624
983b,10000,12.25,338.275296044316
983b,10000,12.25,329.978566449884
983b,10000,12.25,332.263264142032
983b,10000,12.25,325.384475038182
983b,10000,12.25,324.62686175201
983b,10000,12.25,339.922281022408
983b,10000,12.25,338.402868715681
983b,10000,12.25,337.305827835894
983b,10000,12.25,323.263301525002
983b,1250,12.5,128.485603047711
983b,1250,12.5,144.39378423375
983b,1250,12.5,169.137638612369
983b,1250,12.5,159.130729704069
983b,1250,12.5,148.852095680477
983b,1250,12.5,142.473465203232
983b,1250,12.5,158.867281581844
983b,1250,12.5,149.337359289731
983b,1250,12.5,131.763128413991
983b,1250,12.5,153.594466973621
983b,1250,12.5,154.566529913502
983b,1250,12.5,171.240851664235
983b,1250,12.5,151.606507096347
983b,1250,12.5,144.788822636263
983b,1250,12.5,149.107696688797
983b,2500,12.5,283.21777624816
983b,2500,12.5,290.566563827018
983b,2500,12.5,283.616369661848
983b,2500,12.5,287.359982753109
983b,2500,12.5,297.315973451606
983b,2500,12.5,296.597850047802
983b,2500,12.5,296.721940088111
983b,2500,12.5,288.989668500482
983b,2500,12.5,283.05189548127
983b,2500,12.5,286.200368938767
983b,2500,12.5,283.567151417698
983b,2500,12.5,287.139021564916
983b,2500,12.5,284.282417285906
983b,2500,12.5,300.061194763826
983b,2500,12.5,282.78721812361
983b,2500,12.5,288.963342463121
983b,2500,12.5,280.70129969127
983b,2500,12.5,289.046773438514
983b,2500,12.5,281.649294417275
983b,2500,12.5,290.754377963947
983b,2500,12.5,285.440957393834
983b,2500,12.5,286.59481422018
983b,2500,12.5,293.67333293683
983b,5000,12.5,318.608253255037
983b,5000,12.5,322.165936723758
983b,5000,12.5,313.155409180492
983b,5000,12.5,317.574744180522
983b,5000,12.5,307.188923585218
983b,5000,12.5,319.904349634879
983b,5000,12.5,314.998316968638
983b,5000,12.5,321.645416782087
983b,5000,12.5,325.286977045742
983b,5000,12.5,320.744432953831
983b,5000,12.5,318.787484792576
983b,5000,12.5,321.155721559612
983b,5000,12.5,326.774155195628
983b,5000,12.5,313.985265518801
983b,5000,12.5,314.260029934113
983b,5000,12.5,320.142318658208
983b,5000,12.5,315.835324389588
983b,5000,12.5,318.763569776768
983b,5000,12.5,308.570029809057
983b,5000,12.5,327.391199134133
983b,5000,12.5,314.953952324888
983b,5000,12.5,310.100582949761
983b,10000,12.5,341.059299731907
983b,10000,12.5,338.188997279248
983b,10000,12.5,340.082792266015
983b,10000,12.5,337.185392342408
983b,10000,12.5,328.683554980035
983b,10000,12.5,327.588848865764
983b,10000,12.5,342.177656803309
983b,10000,12.5,340.18727811756
983b,10000,12.5,338.207727017307
983b,10000,12.5,340.336487974368
983b,10000,12.5,340.414808656531
983b,10000,12.5,342.170261256312
983b,10000,12.5,332.614522626133
983b,10000,12.5,333.905680200408
983b,10000,12.5,327.453223547979
983b,10000,12.5,326.95280454686
983b,10000,12.5,344.127019088931
983b,10000,12.5,338.48911295362
983b,10000,12.5,338.998699836273
983b,10000,12.5,324.892626604908
983b,1250,12.75,131.647482897829
983b,1250,12.75,147.17126176629
983b,1250,12.75,174.246150928325
983b,1250,12.75,162.930029829777
983b,1250,12.75,153.18899426685
983b,1250,12.75,146.106574198189
983b,1250,12.75,165.26600839405
983b,1250,12.75,151.3048017828
983b,1250,12.75,134.32002088622
983b,1250,12.75,157.937757145654
983b,1250,12.75,158.146577168773
983b,1250,12.75,175.494613924788
983b,1250,12.75,155.508048874372
983b,1250,12.75,149.090670966206
983b,1250,12.75,153.486995917932
983b,2500,12.75,287.240658226483
983b,2500,12.75,293.119592907759
983b,2500,12.75,285.520958296543
983b,2500,12.75,295.354189996033
983b,2500,12.75,301.335975223618
983b,2500,12.75,300.420543363697
983b,2500,12.75,299.629396940094
983b,2500,12.75,292.434596891048
983b,2500,12.75,285.405381846892
983b,2500,12.75,296.927194366033
983b,2500,12.75,286.262422549633
983b,2500,12.75,291.194963758858
983b,2500,12.75,286.749765173633
983b,2500,12.75,303.898769672326
983b,2500,12.75,285.187370834772
983b,2500,12.75,292.300029515847
983b,2500,12.75,284.273515563318
983b,2500,12.75,292.273947199228
983b,2500,12.75,290.723777463358
983b,2500,12.75,294.239012789452
983b,2500,12.75,293.768428976382
983b,2500,12.75,289.059932957675
983b,2500,12.75,297.482406948847
983b,5000,12.75,321.19526556192
983b,5000,12.75,326.218251956588
983b,5000,12.75,316.513775682631
983b,5000,12.75,320.388059132315
983b,5000,12.75,308.611186487593
983b,5000,12.75,323.184764006594
983b,5000,12.75,317.338811853965
983b,5000,12.75,322.76028186572
983b,5000,12.75,328.571535951669
983b,5000,12.75,319.221188589411
983b,5000,12.75,322.571465764732
983b,5000,12.75,318.381085129074
983b,5000,12.75,324.689414229099
983b,5000,12.75,316.417517980056
983b,5000,12.75,316.950590756563
983b,5000,12.75,323.443840842729
983b,5000,12.75,319.014313634431
983b,5000,12.75,321.297968027808
983b,5000,12.75,311.550269612378
983b,5000,12.75,333.148335805141
983b,5000,12.75,317.210795569653
983b,5000,12.75,313.698084269519
983b,10000,12.75,342.507642502494
983b,10000,12.75,340.828463739314
983b,10000,12.75,343.495697562948
983b,10000,12.75,339.896153911497
983b,10000,12.75,334.300776980398
983b,10000,12.75,329.196765796064
983b,10000,12.75,343.735808564156
983b,10000,12.75,342.029250155174
983b,10000,12.75,340.273116859309
983b,10000,12.75,342.67437399194
983b,10000,12.75,342.173935793353
983b,10000,12.75,346.237727961593
983b,10000,12.75,335.063116544091
983b,10000,12.75,335.81988674988
983b,10000,12.75,329.790022306315
983b,10000,12.75,337.01972326563
983b,10000,12.75,346.761538896992
983b,10000,12.75,341.776810960652
983b,10000,12.75,341.951299245631
983b,10000,12.75,325.895116202987
983b,1250,13.0,133.913056938099
983b,1250,13.0,151.99114500128
983b,1250,13.0,179.421424368099
983b,1250,13.0,167.652729673535
983b,1250,13.0,157.470942434617
983b,1250,13.0,151.204103074039
983b,1250,13.0,171.477885293543
983b,1250,13.0,154.402207700069
983b,1250,13.0,138.452181279134
983b,1250,13.0,161.191264601233
983b,1250,13.0,163.303541994232
983b,1250,13.0,179.031943535776
983b,1250,13.0,158.707402307705
983b,1250,13.0,153.048069279296
983b,1250,13.0,157.002729617018
983b,2500,13.0,299.404786070287
983b,2500,13.0,303.020390091118
983b,2500,13.0,293.483102646753
983b,2500,13.0,297.682859750811
983b,2500,13.0,303.927991307156
983b,2500,13.0,301.647536802133
983b,2500,13.0,301.929311977129
983b,2500,13.0,294.837994763474
983b,2500,13.0,288.791944281462
983b,2500,13.0,291.795830930238
983b,2500,13.0,294.187243760166
983b,2500,13.0,292.521390475425
983b,2500,13.0,287.642529980835
983b,2500,13.0,305.452730316449
983b,2500,13.0,286.501781202079
983b,2500,13.0,297.204930307493
983b,2500,13.0,286.355533332115
983b,2500,13.0,295.242409009644
983b,2500,13.0,292.365143471914
983b,2500,13.0,297.964164478731
983b,2500,13.0,296.537959239083
983b,2500,13.0,291.177473376916
983b,2500,13.0,300.403643103025
983b,5000,13.0,323.188654401881
983b,5000,13.0,329.065672473511
983b,5000,13.0,319.471573275707
983b,5000,13.0,323.451713764629
983b,5000,13.0,309.666388825139
983b,5000,13.0,328.07282274936
983b,5000,13.0,317.742537476818
983b,5000,13.0,318.117835155276
983b,5000,13.0,331.555742615406
983b,5000,13.0,327.03043715823
983b,5000,13.0,325.087878847947
983b,5000,13.0,320.1264595601
983b,5000,13.0,331.015514733433
983b,5000,13.0,318.691863901752
983b,5000,13.0,318.253488095594
983b,5000,13.0,326.144281156157
983b,5000,13.0,322.280132851503
983b,5000,13.0,324.231708439563
983b,5000,13.0,313.661654373846
983b,5000,13.0,332.373991076323
983b,5000,13.0,319.376207033398
983b,5000,13.0,316.333255884871
983b,10000,13.0,344.455137317252
983b,10000,13.0,343.137071323261
983b,10000,13.0,345.143548380238
983b,10000,13.0,341.185784791459
983b,10000,13.0,336.933055674161
983b,10000,13.0,330.91582820233
983b,10000,13.0,343.362647176324
983b,10000,13.0,345.018468125068
983b,10000,13.0,348.68527544168
983b,10000,13.0,347.189544504163
983b,10000,13.0,344.495656578229
983b,10000,13.0,349.652232800522
983b,10000,13.0,336.831340417473
983b,10000,13.0,336.673013583744
983b,10000,13.0,332.141000202269
983b,10000,13.0,339.316814735915
983b,10000,13.0,350.573079740634
983b,10000,13.0,343.395926192727
983b,10000,13.0,343.76905145618
983b,10000,13.0,326.813019374586
983b,1250,13.25,134.725743717166
983b,1250,13.25,155.923771849646
983b,1250,13.25,184.203708598627
983b,1250,13.25,170.438432944057
983b,1250,13.25,159.433537711353
983b,1250,13.25,168.626564221039
983b,1250,13.25,177.100161724913
983b,1250,13.25,163.528800892801
983b,1250,13.25,142.393258279267
983b,1250,13.25,166.893906669654
983b,1250,13.25,166.57417267987
983b,1250,13.25,184.451600778663
983b,1250,13.25,161.647345749309
983b,1250,13.25,156.346502745407
983b,1250,13.25,161.968973996504
983b,2500,13.25,304.787098171845
983b,2500,13.25,304.974452422109
983b,2500,13.25,295.766454482375
983b,2500,13.25,300.374025619613
983b,2500,13.25,306.092010121114
983b,2500,13.25,301.828403101442
983b,2500,13.25,304.08667124112
983b,2500,13.25,297.286048355516
983b,2500,13.25,297.878956770467
983b,2500,13.25,300.817452613061
983b,2500,13.25,295.63340371685
983b,2500,13.25,293.923930008387
983b,2500,13.25,296.456582809245
983b,2500,13.25,308.323129226179
983b,2500,13.25,288.61167639076
